AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,CustomerID,Churn
20,6.27116003064951,614.1966063716278,Standard,Bank transfer,1,Movies,0,TV,23.039116220914533,164.5259106847288,35,Sci-Fi,2.898327886528814,6,Male,20,1,Y9EZJSHPQI,0
109,9.38060851535896,1022.4863281741266,Basic,Electronic check,1,Both,0,unknown,9.26999612547397,176.5454196493865,19,Action,2.898327886528814,7,Male,14,1,S26SQPQ7U5,0
12,12.169887642924763,614.1966063716278,Premium,unknown,0,Both,1,Computer,8.69292219500573,112.00826978052402,16,Drama,2.546980019745156,4,Male,1,0,4UDTGLTDRJ,0
73,10.16498237620933,742.0437134632812,Premium,Bank transfer,0,Both,1,Mobile,4.508917162502803,82.07110588413327,26,Comedy,4.9662020244307215,8,Male,11,0,G1EZWACNA8,0
81,11.123397759642774,614.1966063716278,unknown,Electronic check,1,TV Shows,1,TV,36.55076771706211,14.451355615858622,18,unknown,2.898327886528814,1,unknown,3,1,U1AS552699,0
31,15.331898651755688,614.1966063716278,Premium,unknown,0,Both,1,TV,23.591600797740888,74.993271697025,46,Drama,2.898327886528814,8,Female,16,0,LHJ6RVMAY4,0
67,7.47856678253236,614.1966063716278,Basic,Electronic check,0,Both,0,TV,16.479227720319315,175.5698300079166,27,unknown,2.8552242822584653,6,Female,6,0,2QKQM0YL6O,0
111,12.169887642924763,633.7509011033223,Basic,Electronic check,1,Movies,1,Mobile,5.909814890606804,146.00767361367838,41,Action,2.898327886528814,2,Male,13,1,7MCOJBKEGQ,0
84,8.259852081869433,693.8275748770324,Basic,unknown,1,Movies,1,TV,22.785542638175908,40.27328112577096,22,Comedy,3.7057851265124175,9,Female,8,0,FQ8OK74DH7,0
8,5.077880532300947,40.623044258407575,Premium,Mailed check,0,TV Shows,0,Mobile,39.766803916357695,22.28963128237305,23,Drama,2.8555586365901604,2,Male,8,0,EIEJU2NT4X,1
91,16.10314786273294,614.1966063716278,Basic,unknown,1,Both,1,Mobile,10.525427243176836,124.5415931801759,24,Action,2.898327886528814,8,Male,0,1,PEAQVSJN15,0
48,11.698094475023009,561.5085348011044,Premium,Electronic check,1,TV Shows,1,TV,38.20828019906854,148.67609017418195,3,Action,2.898327886528814,7,Female,7,0,3NHSEV9BWD,0
84,5.490695682409158,461.2184373223693,Basic,Credit card,0,TV Shows,0,Mobile,23.114952576419263,173.76966712923073,48,unknown,2.898327886528814,0,unknown,24,1,C1E00GDFIF,0
23,16.440794017445015,378.13826240123535,Standard,Mailed check,1,Both,0,Tablet,20.32316972517809,81.00480671742729,37,Drama,1.9561616567013929,0,Male,13,0,SRLYYCTG1N,0
20,11.931644268411391,614.1966063716278,Premium,unknown,1,Both,0,Computer,39.94908633151108,167.28778827238122,22,Sci-Fi,4.486612723543319,0,Female,19,1,6E2G3DGYJ8,0
47,7.653821081170681,359.729590815022,Basic,unknown,0,Both,0,TV,24.091057651681776,107.66358505583884,34,Comedy,2.282489014133381,4,Male,19,0,YG39BTG0JU,0
17,6.33547577728245,107.70308821380164,Premium,unknown,0,TV Shows,1,Computer,21.36519955573926,12.281539498688025,33,Sci-Fi,2.942639572614379,1,Male,12,1,KOU9J658LA,1
78,13.514736458378769,614.1966063716278,Basic,Electronic check,1,TV Shows,1,TV,22.251844460259843,20.805032708529325,8,Drama,2.2824819252380544,4,Female,11,0,LNX9DZELIL,1
31,15.094400756754125,467.9264234593779,Basic,unknown,0,Movies,1,Mobile,25.329386111774667,44.71292218667863,6,Fantasy,4.9073677195442045,8,Male,1,0,4UZI6T8G6Z,1
82,17.94181603836592,1471.2289151460056,Basic,Credit card,0,Both,1,TV,25.81660092215561,87.50920802432552,15,Drama,4.486024901686662,0,Female,2,0,UJIY8VEJUM,0
10,18.109325050785586,181.09325050785583,Standard,unknown,0,Movies,1,unknown,6.282211377642327,17.903775188397134,6,Comedy,2.046840050741246,2,Male,12,0,VJJIIWMC8P,1
108,15.764588382509544,614.1966063716278,unknown,Credit card,0,TV Shows,0,TV,32.28005168696103,35.30274162838366,41,Drama,2.898327886528814,6,Female,6,0,JMROOGMJZ2,0
42,6.196803944156229,260.2657656545616,Premium,Credit card,1,Movies,0,Computer,14.339368242176176,143.2009773201301,46,Drama,2.3731148623491625,8,Male,3,0,CG6ER9JHQE,0
6,11.683048493276289,70.09829095965773,Basic,Credit card,0,Movies,1,Tablet,18.132085683310702,93.2455244906452,25,Drama,1.4151608998651724,5,Male,9,1,VTW9ODT2N5,0
61,7.2978946698359,445.1715748599899,Premium,Electronic check,0,Movies,0,unknown,36.54831656594319,75.13292439580071,42,Drama,4.041741180004633,5,Female,16,0,0KFIL7C3BI,0
72,12.547130923446543,903.3934264881512,Basic,Mailed check,1,TV Shows,0,Mobile,29.003430888784845,172.01672256243293,49,Drama,2.898327886528814,7,Female,18,0,N4572BLAAD,0
23,6.603572552302075,151.88216870294772,Basic,Electronic check,0,Both,1,unknown,10.985892544668935,57.672409201234544,7,Action,2.5690113749857204,5,Male,13,0,Y2J7XGKB5H,0
109,6.469235518229604,705.1466714870269,Premium,Mailed check,0,Movies,1,Mobile,38.57539354079538,77.10808963095495,41,Drama,2.898327886528814,8,Male,3,1,FFPQV1LUXI,0
89,18.09509181209815,1610.4631712767357,Standard,Mailed check,0,Movies,0,Tablet,10.527298742521875,162.88265568799685,30,Sci-Fi,3.1421368322004475,9,Male,17,1,MR045Z9MKS,1
12,8.112030042805706,97.34436051366848,Basic,unknown,0,TV Shows,1,Mobile,5.647159526916347,68.91863314573897,18,Comedy,2.898327886528814,3,Male,2,1,NGBJ5DCVMT,0
111,19.708103285885503,2187.599464733291,Basic,Credit card,1,Both,0,Computer,39.25544909901583,19.260463230309423,2,Fantasy,3.197938689326994,6,Male,6,0,3PSTBL1FKV,0
19,12.169887642924763,172.12810936763324,Premium,unknown,1,Both,1,TV,39.54212203667458,56.42868455106032,6,Sci-Fi,2.898327886528814,6,Male,16,1,UIGGYO790T,0
104,10.553373362146877,1097.550829663275,Basic,Credit card,1,Both,0,Computer,19.83670939523827,76.20078694024575,0,unknown,4.735324618967912,0,Female,8,0,3BOFFMJ30P,0
65,13.219029420381702,859.2369123248106,Premium,unknown,0,TV Shows,0,Computer,32.991231326062305,38.51645316854204,1,Fantasy,2.258504909065864,3,Female,14,0,O5H136RJQH,0
38,12.128170590480387,460.8704824382547,Premium,Electronic check,0,TV Shows,0,unknown,25.25485287111871,31.92085354195481,11,Action,4.801749268256846,7,Female,5,0,HDKULA3MU9,1
84,12.169887642924763,1500.2248217815134,Standard,Electronic check,0,Movies,1,Tablet,18.1468928160791,13.969722445417736,25,Sci-Fi,2.898327886528814,3,Male,17,1,RYCLOFFCVE,0
119,12.169887642924763,1696.6394172175098,Basic,Electronic check,1,TV Shows,0,TV,16.119881637804482,34.087770638512694,13,Action,2.9244333606041986,5,Male,13,1,YIVE925TC8,0
46,12.539807289339716,576.8311353096269,Basic,Credit card,0,Movies,0,Computer,21.868932964386254,159.94909015390323,7,Drama,4.764516330523669,7,Male,8,1,930R5P83Z6,0
60,12.169887642924763,614.1966063716278,Standard,Electronic check,1,Movies,1,Computer,25.684915329767843,76.24934371023588,2,Action,2.7314160717695004,6,Female,19,1,MJZRU4WA8S,0
93,13.756863302716996,1279.3882871526807,Premium,unknown,0,Movies,1,Mobile,12.538239360236547,33.39063036130063,26,Fantasy,4.856236716532466,6,Female,19,0,10Y170E0E1,0
51,10.88024151511978,614.1966063716278,Basic,Bank transfer,1,Movies,0,TV,7.751116368946264,174.31913690609642,37,Fantasy,2.898327886528814,9,Male,16,0,59X4IH1HIC,1
111,16.650779385143807,614.1966063716278,Premium,Bank transfer,1,TV Shows,1,TV,11.644274541624664,140.91000866221236,33,Action,2.543315644604798,6,Female,13,1,H62649TX8P,1
109,7.9519056979414735,614.1966063716278,Standard,Electronic check,1,TV Shows,1,TV,12.233409755887186,54.87497871028249,25,unknown,2.794565743337865,4,Male,10,0,0HYI0IZ5N5,1
62,11.613770448804424,720.0537678258743,Basic,Bank transfer,1,Movies,0,Tablet,28.679494215909013,25.63017617074289,14,Drama,2.898327886528814,9,Female,18,1,DM97EUKZWZ,1
7,11.90562625011125,83.33938375077875,Premium,unknown,0,Both,1,TV,14.172734855527752,172.17025786390337,18,Comedy,2.5298855895145005,5,Female,11,1,08AXOX9Q5Y,1
25,5.446858713336654,136.17146783341636,Standard,Electronic check,1,Movies,1,Tablet,9.87325863390076,105.06462925397382,21,Drama,3.861566638221021,7,Male,4,0,DEN7OFO4CL,0
100,6.250829967058317,625.0829967058318,Basic,Credit card,0,TV Shows,0,Mobile,21.53166615836312,120.6712995401679,46,Comedy,1.4599258659302188,7,Male,0,0,3S7TJ4OCWW,0
39,12.94831049965256,504.9841094864499,Premium,unknown,0,TV Shows,1,TV,39.77573721320426,174.33776351660717,6,Fantasy,2.898327886528814,0,unknown,12,1,MC56T2MJWG,0
32,5.673069670663678,614.1966063716278,Standard,Credit card,0,Both,1,TV,29.034892813250565,40.7370442575787,21,Comedy,4.050041476591598,8,Male,10,0,YXGYWNE4G0,0
66,15.18451374519882,1002.1779071831222,Basic,Electronic check,0,Movies,1,TV,17.177807432334316,118.44616218037793,45,unknown,2.898327886528814,9,Female,8,0,JK3GWWWS0B,0
46,9.46254347525892,435.2769998619103,Basic,Bank transfer,0,TV Shows,1,TV,29.505190462993266,168.48727486216566,19,Drama,4.910469235420516,9,unknown,11,1,7RES9FLX3B,0
2,11.063221012489796,22.1264420249796,Standard,Credit card,1,Both,1,Mobile,36.76282342782179,53.17093353966872,22,Comedy,2.898327886528814,9,Female,19,0,GLSECWZZV2,0
26,15.004693882880858,390.12204095490233,Standard,Electronic check,0,Movies,1,Mobile,14.54632599401062,77.97565015995534,15,Fantasy,2.696275368453656,8,Female,1,0,6CRFO1SD3P,1
55,19.739151788367288,1085.6533483602009,Standard,Bank transfer,1,Both,1,TV,18.18957797837209,71.77331257907858,32,Fantasy,4.550036617931649,7,Female,11,0,D0WWQ6QFVV,0
42,8.543056401652116,614.1966063716278,Basic,Mailed check,0,Movies,1,Mobile,19.42110297082496,73.7162955260688,29,Fantasy,3.032379203777224,4,Female,7,0,V3IJEAKL9G,0
45,15.89910740818408,715.4598333682836,Premium,Electronic check,1,TV Shows,1,TV,24.55482173432768,139.67638335753853,11,Action,1.5571606297431106,5,Male,22,0,6HN2NKHUWW,1
71,12.169887642924763,640.6325733440036,Standard,Bank transfer,0,TV Shows,1,Computer,17.413610790548788,121.21997277619536,38,Comedy,4.479094752381743,5,Female,7,1,3L5C58W61A,0
27,12.169887642924763,384.5071070069757,Basic,Bank transfer,1,Movies,1,Computer,18.82591543971044,73.90780637797336,46,Fantasy,3.428949322297441,0,Male,7,0,VWFVDQSNP5,0
58,11.134897437887158,645.8240513974552,Standard,Electronic check,1,TV Shows,0,Computer,22.34316602450081,96.65183686227851,25,unknown,1.378433257555201,8,Female,9,0,D8EY1Q6P8M,0
26,14.805415349371136,384.9407990836495,Premium,unknown,1,Both,0,Tablet,28.081692230407,144.6063797813256,7,Drama,1.683918976651548,2,Male,22,0,813JVSVGJS,1
14,12.169887642924763,274.6307761825812,Standard,unknown,0,Movies,0,Tablet,11.685016361894684,148.78571600989872,21,Sci-Fi,2.898327886528814,4,Male,9,0,E1KS2MG1T5,0
47,12.609980963237437,592.6691052721594,Basic,Electronic check,1,Movies,1,Computer,31.63022599392608,103.96773966951557,13,Comedy,4.272910358037169,8,Male,1,1,OYTFDPJFJK,0
52,8.167808887347096,614.1966063716278,Premium,Electronic check,0,Both,1,Tablet,19.115768981233604,104.02037618098892,21,Fantasy,3.841565630173904,7,Female,17,0,ZDB8N9OOU7,0
111,9.58299437737957,1063.7123758891323,Premium,unknown,1,Both,1,TV,32.108294979080355,65.44636984842494,14,Sci-Fi,3.71112292607622,9,Male,2,0,8KFJMLYOAR,0
18,9.684320200402254,174.31776360724058,Basic,unknown,0,TV Shows,1,unknown,11.725676937928863,137.11084597123138,35,Sci-Fi,2.2011082340547143,1,Male,22,1,4F8NXLFK5A,0
21,15.05080528127012,316.06691090667255,Premium,Credit card,1,Both,1,Computer,20.345514376450424,56.81764771296081,38,Drama,2.898327886528814,2,Male,5,0,WGI5Q7SPLU,0
51,17.80723608158639,908.169040160906,Basic,Credit card,0,Movies,0,Tablet,9.841864779231337,66.18163321930825,39,Fantasy,3.909409317409936,4,Male,21,0,7CLG7V9FT6,0
83,9.158194968311731,760.1301823698739,Basic,unknown,1,Movies,0,unknown,24.876016986808903,137.72708429117603,32,Comedy,3.0256625949458296,1,unknown,12,1,VGT7YQ7HL4,0
18,12.169887642924763,160.18770984633824,Basic,unknown,1,Both,1,Tablet,13.919913252735672,118.201755618383,26,Comedy,1.100479908590461,2,Female,4,1,OCNFAKLQ66,0
107,7.215803381895304,772.0909618627975,Premium,Bank transfer,0,Movies,1,TV,2.707806805898285,118.3551533654782,27,Fantasy,2.898327886528814,8,Female,0,0,R0XBS593DJ,0
59,6.005334498076856,354.3147353865345,Premium,Bank transfer,1,TV Shows,0,Computer,31.00139668889123,26.72734975120911,17,Fantasy,1.909988821943141,3,Male,20,1,397FZL8VXN,0
95,9.49706883032632,902.2215388810004,Basic,unknown,0,Both,1,TV,3.2811294201420376,137.10227531552894,29,unknown,3.789649441209257,1,Male,22,1,WZ96LIYVTD,0
111,7.271541033117109,807.1410546759992,Standard,Electronic check,1,Movies,0,Mobile,4.94929368160545,71.39469182195695,45,Comedy,1.1342539575803636,6,Male,20,1,FVEM980SI6,0
3,12.169887642924763,55.749066703551165,unknown,Credit card,0,Movies,1,TV,22.44690722131371,70.20872936779526,43,Comedy,2.8695986062487053,3,Male,0,0,TJ373DIINI,0
44,10.00586431344869,614.1966063716278,Premium,Credit card,0,Movies,1,Computer,15.244456348325857,15.351816596187293,4,Drama,2.037444229158199,4,Female,23,0,OE1KL6KE9J,0
68,6.169332571035502,419.5146148304141,Standard,Electronic check,1,Movies,0,Mobile,35.7278324564662,150.4698831966748,37,Drama,2.898327886528814,1,Male,8,0,835MUU22KN,0
35,18.394076547872267,643.7926791755293,Standard,Electronic check,0,Movies,0,Mobile,32.80124783014694,58.63526996622972,48,Sci-Fi,3.066785058487953,0,Male,15,0,SQNAPFWFZ4,0
67,12.169887642924763,837.2826508000979,Standard,Credit card,0,Movies,1,Computer,16.869088491903575,157.52070204342675,6,Action,2.898327886528814,5,Male,17,0,09BUGRJ6R1,0
88,5.852336418746663,614.1966063716278,Basic,unknown,1,TV Shows,0,Computer,18.611226942208763,60.14543388676293,32,Drama,2.898327886528814,2,Male,2,0,JKBPRJT417,0
78,9.858911022127437,768.9950597259399,Basic,Electronic check,1,Both,0,Mobile,25.36968964476972,97.86756792982268,30,Fantasy,2.898327886528814,2,Female,13,0,3WSAVAYLAE,0
30,15.22878407909648,456.8635223728944,Premium,Bank transfer,0,Movies,1,TV,28.85650765326456,132.46027653399608,31,Comedy,1.4055689086108925,3,Male,6,0,LKTC3FUN2H,0
11,10.25579309964404,614.1966063716278,Basic,Bank transfer,0,Movies,1,TV,24.06853536319806,42.75755759813206,35,Drama,2.898327886528814,6,Female,17,0,BW04WZ17AF,0
4,18.25320927093928,73.01283708375712,Basic,Electronic check,0,TV Shows,0,Computer,18.7374457665858,18.68435974984906,6,Sci-Fi,1.0554655959641086,4,Male,1,0,SZCUW787WR,1
31,9.511391461152986,294.85313529574256,Basic,unknown,1,Both,0,Mobile,34.41124779321639,133.83828430039625,15,Comedy,3.472536008622628,4,Male,23,1,XQUZHSSW1W,0
71,9.61110632824244,682.3885493052132,Standard,Electronic check,0,Movies,0,TV,14.19881985564444,100.09259159170144,5,Fantasy,2.898327886528814,8,Male,15,0,T521EXEC0M,1
44,18.31361954189992,614.1966063716278,Basic,Electronic check,0,Both,0,TV,2.825674346686039,38.96552776438662,23,unknown,1.282859360281111,4,Female,6,0,BSPLI7MAZX,0
12,19.468376274803965,233.6205152976476,Standard,Electronic check,0,Both,1,TV,23.25917230035808,125.11136733492988,17,unknown,2.898327886528814,2,Female,7,1,Q4F38Y6G37,1
45,8.535025035144919,384.07612658152135,Premium,Bank transfer,1,TV Shows,1,unknown,22.1082217986722,9.33139218383157,31,unknown,2.898327886528814,9,Female,2,0,0ERUR0OI2Z,0
103,16.191504526594457,1667.7249662392292,Standard,Mailed check,1,Movies,0,TV,4.548351792840942,142.2054471404697,8,Drama,3.9485689466251848,0,Female,4,0,YKMIJJM7V1,0
53,11.133530262687218,590.0771039224226,Standard,Bank transfer,0,TV Shows,1,Mobile,15.961769276788482,167.00515462766913,22,Sci-Fi,2.898327886528814,6,Male,20,1,3XLDY62QGJ,0
30,12.169887642924763,614.1966063716278,Standard,Bank transfer,1,Movies,0,unknown,27.130608604317576,25.539553350303645,21,Fantasy,4.485537732558212,4,Female,20,0,R58BC7BZGC,0
103,10.902726465229016,1122.9808259185888,Basic,unknown,0,TV Shows,0,Computer,24.92812919831188,165.54622405273165,7,Comedy,2.898327886528814,7,Male,0,0,2KCX0GI5S5,0
39,9.306575934435838,362.9564614429977,Basic,Mailed check,1,Movies,1,Mobile,37.44451764703726,43.50311943139579,7,Fantasy,2.785591624867508,2,Male,23,1,E1KOX7V8HN,0
77,12.367104035316457,952.267010719367,Premium,Electronic check,1,TV Shows,1,TV,2.228885051251827,80.29550132595222,10,unknown,1.5458125911925262,5,Female,8,0,0454D52GA9,1
95,15.420976074640286,614.1966063716278,Premium,Credit card,1,Movies,1,Computer,7.384351511242052,28.712461057037714,35,unknown,4.300125746513481,2,Female,21,1,859P7LP91F,0
53,15.30000654501873,810.9003468859927,Premium,Credit card,1,Both,0,TV,20.95983514109944,131.0834556104307,11,Drama,1.880002184485209,1,Female,23,1,BLE0HCSEGY,0
92,12.169887642924763,1171.9911262484584,Premium,Credit card,0,Both,1,Mobile,39.45801504889569,111.92467905026632,15,Action,3.0558147420333124,6,unknown,10,0,QQTWQYWN4I,0
19,17.978967734122225,341.6003869483223,Premium,Electronic check,0,TV Shows,0,Computer,22.68915964996076,56.42389978016524,19,Action,2.898327886528814,9,Male,6,1,6Q1FUR0T03,1
116,12.169887642924763,930.43337909528,Basic,Bank transfer,0,TV Shows,0,Computer,36.92456629994947,157.31679102810563,44,Comedy,3.756854585417632,8,Male,9,1,910BY5X074,0
30,16.75241505137455,614.1966063716278,Standard,unknown,0,Both,0,TV,39.29059393386947,26.18321093567356,9,Comedy,4.775332356264547,7,Female,8,0,0YBHSG2GY8,0
112,15.737571826976708,1762.6080446213912,Basic,unknown,1,Movies,1,Computer,15.720422962350916,28.96255925635552,38,unknown,3.1317860990664985,4,Female,20,1,02R275XG8J,1
58,8.602079216750216,498.9205945715125,Standard,unknown,0,Movies,0,Computer,15.803126944263155,44.57103485475793,2,Comedy,3.4084524789234214,9,Male,14,0,U0UL9XS0N9,0
39,14.488662001140652,565.0578180444854,Basic,Electronic check,1,Both,1,Computer,4.870749467466034,43.35284106347871,48,Action,3.267478037631713,6,Male,17,0,X253A34RU9,0
117,12.918758525878266,1511.494747527757,Premium,Bank transfer,1,TV Shows,1,Computer,38.850397156123954,64.459475961331,46,Fantasy,1.4753256415225176,0,Female,3,1,GIHK55VQKM,0
30,18.605430591120047,558.1629177336014,Premium,Credit card,0,TV Shows,0,TV,39.56533189138749,148.55933978154673,22,Drama,1.267216791916268,1,Female,4,1,ZCUH944GFZ,0
12,11.819555283330356,141.83466339996426,Basic,Bank transfer,0,Both,1,Computer,24.81981418764573,38.778169491175305,9,unknown,4.491546384065194,4,Male,2,0,5OGPWADZYJ,0
77,11.78972003656379,907.8084428154118,Premium,unknown,1,TV Shows,1,Computer,32.973330336270124,94.78842017353304,32,Fantasy,4.648095573256624,8,Male,0,0,JZTGSH97RU,0
53,12.169887642924763,1006.760450110887,Premium,Bank transfer,0,Movies,1,unknown,37.78314802258564,173.2319824073247,33,Action,1.1352818234585935,4,Male,16,0,X2XPC00S6V,0
12,12.169887642924763,614.1966063716278,Premium,unknown,0,TV Shows,1,Computer,39.68858210384953,142.95177034312593,6,Action,2.898327886528814,1,Male,7,0,VGPS5IT1V7,0
46,17.409347479063282,800.829984036911,Standard,Electronic check,1,TV Shows,1,Tablet,6.74329151942901,146.25896415441693,42,Action,4.986304478466924,7,Female,3,1,QE4W7NPEVF,0
40,6.495741721584636,614.1966063716278,Premium,Electronic check,1,Movies,0,Mobile,15.953325411465414,110.98344593761828,20,Comedy,4.049378358295733,6,Male,4,0,4JG089DBKP,0
37,12.169887642924763,349.4062947465462,unknown,Bank transfer,1,Both,0,Tablet,10.46273517593834,6.089685878117496,46,Action,3.037002966689956,1,Male,10,0,TXSOM0H7WT,0
51,17.15209376151642,874.7567818373374,Standard,unknown,0,TV Shows,1,Mobile,0.3153174905347006,19.22032525423525,11,Comedy,1.3931300782933929,7,Female,3,0,G5WPSQ2AX8,0
68,8.693594813925195,591.1644473469132,unknown,Credit card,0,Movies,1,Computer,10.113883227057674,118.7788566216427,25,Comedy,4.5674680354017845,4,Male,5,1,MXA3XRGFW9,1
60,13.550463172904667,813.0277903742801,Basic,Bank transfer,1,Both,0,TV,25.26941992081241,87.9746974840068,5,Action,2.898327886528814,0,Male,2,1,RRU9FK10PW,0
89,16.923043683983046,1506.150887874491,Basic,Bank transfer,1,TV Shows,1,TV,30.591787732563564,84.68268616845349,44,Comedy,4.314308971167268,4,Female,1,1,1D6YFESXMA,0
90,14.691561445128224,1322.24053006154,Standard,Electronic check,0,Both,0,TV,39.9073405668351,71.54171982138354,19,Action,3.4964411028512297,2,Female,23,0,YO3DN6CUF1,0
21,12.671234411987644,614.1966063716278,Basic,Mailed check,0,Movies,0,Computer,32.35491398640036,87.69343491159046,45,Action,1.0480416785283555,5,Female,5,0,R55MGS9J8L,0
101,18.8892130081331,1907.8105138214432,Basic,Credit card,1,TV Shows,0,TV,21.77652828977233,26.82252781969628,43,Fantasy,1.5195434841600548,3,Male,5,0,8ACY752WPU,0
13,6.942863889051568,90.25723055767038,Premium,Credit card,0,Both,0,Computer,28.26586529942557,40.65642860214904,0,Fantasy,4.041868336856701,7,Male,0,1,MAQCGMBK9K,0
69,10.93677637149666,754.6375696332694,Basic,Electronic check,1,Both,0,Computer,24.008523456201697,23.15867913921682,10,Fantasy,2.898327886528814,1,unknown,5,0,INOT52B77D,0
6,8.943697609186108,53.662185655116645,Premium,Electronic check,0,Movies,0,Computer,1.7056974871545778,167.15535061249403,35,Action,2.898327886528814,2,Male,9,0,U6X59KIWMY,0
84,12.169887642924763,493.3144659949923,Standard,unknown,0,TV Shows,0,TV,24.993513051327152,29.72935583076459,29,Drama,3.082381528882804,4,Female,24,0,O6AP9WOUQC,0
113,14.91166380368705,1685.0180098166368,Premium,Credit card,0,TV Shows,0,Mobile,27.21906797543081,18.52312476205269,23,Comedy,1.8361089005595712,0,unknown,0,0,P0GJ7ZI3B6,0
38,6.161191279151719,234.1252686077653,Premium,Electronic check,0,Both,0,Tablet,34.2027853556776,132.58181224800654,39,Action,4.719384091293293,9,Male,10,1,TH7YICIOE3,0
71,17.022695553948573,1208.6113843303488,Premium,Bank transfer,0,Both,0,Mobile,15.797871462160469,146.7570929826579,39,Comedy,4.503380313872814,3,Female,12,0,FQAF6G3KWG,0
47,12.295489604078044,577.888011391668,Premium,Credit card,0,Movies,0,Computer,7.203912272267877,53.586838377061504,47,Comedy,2.711237998804871,8,Male,7,1,55MPXFGRV1,1
89,5.777726684998878,514.2176749649002,Basic,Bank transfer,0,TV Shows,1,unknown,36.5418124962844,49.3925590631043,26,Fantasy,1.993291417555043,1,Male,19,0,5Y5SYHPLPX,0
28,7.045750020158204,197.2810005644297,Standard,Electronic check,0,TV Shows,0,unknown,22.392560303432983,153.5982814333787,34,Drama,4.143853679678151,0,Male,3,0,RWJWNTW96I,0
4,14.357208097592782,57.42883239037113,Premium,Bank transfer,1,Movies,0,Mobile,24.78699274212419,79.47899527676087,28,Action,4.335567255074345,6,Female,16,0,XOLANQ6E9D,0
37,13.540959464830667,501.0155001987347,Standard,unknown,1,TV Shows,1,Computer,26.17595547176058,34.29956451643954,19,Sci-Fi,1.843017682624955,0,Female,4,0,832SOLAJK0,0
29,13.944825616373654,404.399942874836,Premium,Credit card,0,TV Shows,1,unknown,2.0143478894474334,146.27332470481542,12,Comedy,3.3134839986264204,3,Female,1,0,9HSN0PBSUQ,0
17,12.169887642924763,172.28573605218793,Standard,Credit card,1,TV Shows,1,Computer,34.59837243360362,114.03809786973936,46,Action,2.5800086639950623,0,Male,13,0,A2YI6M5S44,0
18,6.312103057383606,113.61785503290491,Premium,Bank transfer,0,Both,0,TV,5.237763189594718,48.38685932076454,17,unknown,3.681349548475583,1,Male,11,0,1199B39JCH,0
78,12.810608063717067,614.1966063716278,Premium,Bank transfer,0,Movies,0,Tablet,29.99165128977764,77.23332812506972,0,unknown,1.6501686365099104,5,Male,22,1,T0HMP0YDL6,0
110,16.33463273436263,1796.809600779889,Standard,Credit card,0,TV Shows,1,TV,38.90190356005309,40.11676945506958,5,Fantasy,4.384237691487067,6,Male,2,1,WPAHXXG75J,0
15,11.886352151746015,178.29528227619025,Premium,Credit card,1,Movies,1,TV,2.3456553164362584,61.35885423405544,13,Comedy,3.7141113739925022,0,Male,10,0,7TX97G2FJD,1
81,19.42702648324201,1573.5891451426028,Standard,Credit card,1,Both,1,Mobile,29.109480862337595,152.7640679576809,37,Drama,3.39448028416433,0,Female,14,0,4XCANEYONJ,0
113,16.181122972898017,1828.466895937476,Standard,Mailed check,0,TV Shows,1,TV,25.99091241910239,164.93185809706694,49,Action,4.429886142006363,2,Female,18,0,QCO4MMMN4A,0
99,7.886022735144929,780.7162507793479,Basic,Electronic check,0,TV Shows,1,TV,1.196484230065167,33.44817798028964,22,Action,3.1538865535640945,7,Female,17,1,W3QPZX9X20,0
44,19.3659579841283,852.1021513016452,Premium,Bank transfer,0,Both,1,Computer,13.835673098378496,112.67864558563812,27,Comedy,2.898327886528814,1,Male,8,0,1LRJGKXNJQ,0
37,7.516571459650505,614.1966063716278,Standard,Electronic check,0,Movies,1,Computer,13.654689685202944,65.6721378833115,47,Drama,1.5011238436931031,2,Male,3,1,8H0AA828XV,0
35,11.665849331201072,614.1966063716278,Standard,Credit card,0,Both,0,Mobile,17.145501969866263,55.43652029879607,19,Action,3.869496625120632,9,Male,20,1,GZLA2AE2N2,1
75,13.089928973451547,981.744673008866,Basic,Mailed check,0,Movies,1,Mobile,17.18650599405408,131.5155402802447,42,Drama,2.898327886528814,3,Male,3,1,6FTG9HRJ8K,0
39,18.220246199829223,710.5896017933397,Standard,Credit card,0,Both,1,Mobile,39.157167221475206,116.23487579682217,3,Drama,1.4667380231152762,6,Male,22,0,UQNTQK2SYD,0
3,6.459340367023224,19.37802110106968,Premium,Bank transfer,0,Movies,0,Mobile,2.0484595510167707,127.47763255925788,15,Action,1.042339521728878,0,Female,6,0,TKSZ4GKT53,0
102,8.758889234363963,893.4067019051242,unknown,unknown,1,Movies,0,unknown,24.69271488393345,18.95112303597022,16,Comedy,1.064774296670672,7,Female,0,0,RJJQZPQRDB,0
9,6.247002307656489,614.1966063716278,Basic,Electronic check,1,Movies,1,Mobile,10.67160878997231,161.3840283550762,35,Action,2.898327886528814,9,Male,13,0,B9HJST3XDG,0
41,12.169887642924763,538.1058969685265,Standard,Bank transfer,1,Movies,1,Mobile,14.720684127741128,21.620691152156763,42,Sci-Fi,3.965585675022506,5,Male,23,0,CHEJF0XK33,0
